data,abertura,maximo,minimo,fechamento,volume,data fechamento,volume do ativo
1718766000000,65327.94000000,65603.91000000,65282.00000000,65404.00000000,1078.82025000,1718769599999,70610069.03529900
1718769600000,65404.00000000,65727.54000000,65349.99000000,65425.56000000,1171.36875000,1718773199999,76777135.36435630
1718773200000,65425.56000000,65557.13000000,65335.00000000,65413.09000000,619.02934000,1718776799999,40515850.55228800
1718776800000,65413.09000000,65600.00000000,65400.00000000,65599.99000000,707.43631000,1718780399999,46345415.59422770
1718780400000,65600.00000000,65656.24000000,65158.05000000,65326.89000000,1101.37468000,1718783999999,72036070.26804410
1718784000000,65326.89000000,65356.00000000,65102.00000000,65183.89000000,692.85427000,1718787599999,45178134.99211460
1718787600000,65183.89000000,65306.66000000,65072.00000000,65306.65000000,802.08250000,1718791199999,52294867.15332030
1718791200000,65306.66000000,65520.00000000,65132.09000000,65520.00000000,712.38788000,1718794799999,46509192.22756650
1718794800000,65520.00000000,65544.00000000,65000.00000000,65210.00000000,1644.40047000,1718798399999,107214476.58628610
1718798400000,65210.00000000,65310.02000000,65030.48000000,65192.21000000,629.09782000,1718801999999,40993199.15040940
1718802000000,65192.21000000,65245.21000000,65054.00000000,65090.22000000,580.28069000,1718805599999,37799723.10016810
1718805600000,65090.22000000,65141.89000000,64832.57000000,64952.02000000,1222.80938000,1718809199999,79449880.73130450
1718809200000,64952.02000000,65129.57000000,64756.28000000,64922.00000000,798.50963000,1718812799999,51839808.77975460
1718812800000,64921.99000000,65100.03000000,64807.35000000,64922.26000000,801.58932000,1718816399999,52079417.08972980
1718816400000,64922.26000000,65284.37000000,64894.25000000,65083.99000000,873.54080000,1718819999999,56877824.06835860
1718820000000,65083.99000000,65158.79000000,64964.06000000,64973.00000000,464.92693000,1718823599999,30252689.16834880
1718823600000,64973.00000000,64985.49000000,64791.76000000,64882.01000000,447.24346000,1718827199999,29017941.65392990
1718827200000,64882.02000000,64933.74000000,64666.00000000,64874.76000000,590.94408000,1718830799999,38288927.14845340
1718830800000,64874.76000000,65087.76000000,64836.98000000,65004.38000000,353.32839000,1718834399999,22966012.03987370
1718834400000,65004.38000000,65048.23000000,64836.00000000,64836.01000000,305.30680000,1718837999999,19832753.33058340
1718838000000,64836.01000000,64995.19000000,64805.01000000,64974.37000000,280.11764000,1718841599999,18176704.48906990
1718841600000,64974.37000000,65100.36000000,64818.72000000,65098.01000000,1043.19496000,1718845199999,67729401.24497120
1718845200000,65098.00000000,65407.40000000,65033.02000000,65158.56000000,717.01787000,1718848799999,46747232.78125730
1718848800000,65158.57000000,65237.11000000,64960.00000000,65197.45000000,627.73522000,1718852399999,40866054.65781340
1718852400000,65197.45000000,65244.21000000,65092.00000000,65189.99000000,376.17873000,1718855999999,24517027.72455670
1718856000000,65190.00000000,65338.72000000,65070.91000000,65306.01000000,479.52516000,1718859599999,31262634.74814750
1718859600000,65306.01000000,65613.30000000,65252.00000000,65513.93000000,797.99923000,1718863199999,52194494.26238470
1718863200000,65513.93000000,65635.83000000,65386.00000000,65465.24000000,818.36715000,1718866799999,53635237.81013780
1718866800000,65465.24000000,65967.39000000,65465.23000000,65858.84000000,1122.59755000,1718870399999,73870188.65782590
1718870400000,65858.84000000,65927.48000000,65603.33000000,65690.63000000,700.14490000,1718873999999,46047775.30639920
1718874000000,65690.63000000,65750.32000000,65559.45000000,65719.99000000,726.30298000,1718877599999,47701988.74955680
1718877600000,65719.99000000,66287.49000000,65646.00000000,66209.49000000,869.96099000,1718881199999,57364857.38526930
1718881200000,66209.49000000,66482.94000000,66109.38000000,66169.85000000,1420.28827000,1718884799999,94167007.98175000
1718884800000,66169.86000000,66300.50000000,65864.88000000,65979.99000000,1282.52182000,1718888399999,84721827.82722310
1718888400000,65979.99000000,65998.00000000,65136.22000000,65142.65000000,2651.10672000,1718891999999,173605192.21906120
1718892000000,65142.65000000,65188.99000000,64658.06000000,64952.02000000,1979.37081000,1718895599999,128494932.86750910
1718895600000,64952.02000000,65126.91000000,64788.40000000,64831.23000000,1418.76770000,1718899199999,92114393.76080170
1718899200000,64831.24000000,64950.00000000,64559.15000000,64888.00000000,1552.45060000,1718902799999,100497907.24989290
1718902800000,64887.99000000,65027.26000000,64690.79000000,64970.02000000,778.89348000,1718906399999,50481824.80648590
1718906400000,64970.01000000,65217.21000000,64940.00000000,65116.01000000,712.23293000,1718909999999,46349036.34095850
1718910000000,65116.01000000,65116.01000000,64830.00000000,65050.00000000,2164.87422000,1718913599999,140755100.85458720
1718913600000,65049.99000000,65200.11000000,65001.97000000,65099.99000000,776.74481000,1718917199999,50581303.61923130
1718917200000,65100.00000000,65188.23000000,65040.51000000,65050.46000000,272.03163000,1718920799999,17709924.36672700
1718920800000,65050.47000000,65150.48000000,64970.00000000,64989.95000000,288.29161000,1718924399999,18750868.29061620
1718924400000,64989.95000000,65064.42000000,64848.70000000,64869.99000000,688.69097000,1718927999999,44729938.65320620
1718928000000,64869.99000000,64940.00000000,64635.49000000,64832.00000000,752.02054000,1718931599999,48749244.20447850
1718931600000,64832.00000000,65015.40000000,64655.17000000,64967.98000000,938.18606000,1718935199999,60819265.76461970
1718935200000,64967.99000000,65066.66000000,64721.01000000,64786.00000000,555.58921000,1718938799999,36046583.64238350
1718938800000,64786.00000000,64832.75000000,64345.00000000,64506.14000000,905.30357000,1718942399999,58530491.79759830
1718942400000,64506.15000000,64673.02000000,64318.00000000,64670.00000000,832.17164000,1718945999999,53690874.42328820
1718946000000,64670.00000000,64681.02000000,64508.00000000,64661.47000000,524.09296000,1718949599999,33850576.91471910
1718949600000,64661.47000000,64736.10000000,64562.50000000,64627.64000000,627.49011000,1718953199999,40564783.86216990
1718953200000,64627.64000000,64739.09000000,64190.76000000,64201.63000000,1033.34054000,1718956799999,66620847.54293400
1718956800000,64201.63000000,64372.15000000,63522.75000000,63639.64000000,2349.97676000,1718960399999,150370487.84907520
1718960400000,63639.64000000,64300.00000000,63564.37000000,64100.00000000,1803.08001000,1718963999999,115209632.47431260
1718964000000,64100.00000000,64174.00000000,63814.00000000,63896.02000000,856.49464000,1718967599999,54803315.98975530
1718967600000,63896.02000000,64060.01000000,63672.55000000,63770.00000000,1106.70545000,1718971199999,70697329.50719180
1718971200000,63770.01000000,63929.98000000,63505.00000000,63827.39000000,1278.63406000,1718974799999,81467410.68907680
1718974800000,63827.39000000,63879.07000000,63379.35000000,63615.21000000,2331.22014000,1718978399999,148369957.14773320
1718978400000,63615.21000000,64360.00000000,63452.47000000,64222.84000000,2304.87226000,1718981999999,147522829.79508770
1718982000000,64222.83000000,64353.54000000,63445.41000000,63732.02000000,2003.80076000,1718985599999,127968653.31357060
1718985600000,63732.02000000,63838.71000000,63564.56000000,63657.29000000,1135.06578000,1718989199999,72329020.72577980
1718989200000,63657.28000000,63891.68000000,63465.17000000,63671.04000000,964.64571000,1718992799999,61413145.11843670
1718992800000,63671.04000000,64187.03000000,63648.02000000,64172.01000000,1073.12054000,1718996399999,68621125.90433210
1718996400000,64172.01000000,64264.95000000,63944.12000000,64232.01000000,862.93662000,1718999999999,55314226.14491870
1719000000000,64232.01000000,64460.14000000,64099.89000000,64200.52000000,648.78071000,1719003599999,41699147.06754500
1719003600000,64200.52000000,64208.00000000,63828.09000000,64084.43000000,473.39359000,1719007199999,30301520.67772360
1719007200000,64084.44000000,64199.70000000,64084.44000000,64155.02000000,357.67606000,1719010799999,22947074.05972730
1719010800000,64155.02000000,64224.00000000,64072.00000000,64143.56000000,274.96670000,1719014399999,17633995.09215830
1719014400000,64143.56000000,64185.90000000,63943.82000000,64056.47000000,461.16193000,1719017999999,29543140.78953670
1719018000000,64056.46000000,64221.45000000,64056.46000000,64144.33000000,285.47049000,1719021599999,18310259.78061000
1719021600000,64144.34000000,64342.54000000,64144.34000000,64303.40000000,570.81187000,1719025199999,36690202.88486140
1719025200000,64303.41000000,64332.00000000,64271.95000000,64327.45000000,297.58960000,1719028799999,19136973.26830880
1719028800000,64327.46000000,64367.17000000,64253.07000000,64364.11000000,377.51077000,1719032399999,24272535.19373770
1719032400000,64364.12000000,64427.98000000,64257.79000000,64424.21000000,463.65510000,1719035999999,29841375.43198880
1719036000000,64424.21000000,64530.61000000,64362.06000000,64430.00000000,602.16681000,1719039599999,38806629.43132840
1719039600000,64430.01000000,64540.26000000,64324.67000000,64520.00000000,678.37346000,1719043199999,43705093.78689440
1719043200000,64519.99000000,64546.81000000,64284.00000000,64289.15000000,475.33250000,1719046799999,30608041.26414840
1719046800000,64289.16000000,64338.28000000,64214.43000000,64325.99000000,284.74271000,1719050399999,18306259.89895340
1719050400000,64325.99000000,64372.66000000,64280.00000000,64311.71000000,343.46448000,1719053999999,22094476.00095470
1719054000000,64311.72000000,64320.00000000,64237.58000000,64265.26000000,272.80866000,1719057599999,17536339.80314600
1719057600000,64265.27000000,64336.00000000,64265.26000000,64297.84000000,226.94866000,1719061199999,14592734.18330560
1719061200000,64297.85000000,64303.22000000,64246.52000000,64284.00000000,267.01339000,1719064799999,17163533.56013880
1719064800000,64284.00000000,64397.82000000,64250.25000000,64287.96000000,268.62232000,1719068399999,17279084.90917710
1719068400000,64287.96000000,64307.09000000,64255.01000000,64307.08000000,167.80696000,1719071999999,10787002.32851740
1719072000000,64307.09000000,64362.00000000,64272.29000000,64321.28000000,179.08080000,1719075599999,11517033.56927310
1719075600000,64321.29000000,64348.87000000,64255.00000000,64256.37000000,176.04539000,1719079199999,11319286.00149540
1719079200000,64256.38000000,64328.94000000,64250.71000000,64260.81000000,199.49552000,1719082799999,12822808.91125130
1719082800000,64260.82000000,64295.02000000,64218.50000000,64295.01000000,174.47579000,1719086399999,11211575.77028170
1719086400000,64295.01000000,64303.48000000,64246.01000000,64283.99000000,127.19799000,1719089999999,8175362.86594420
1719090000000,64284.00000000,64330.00000000,64266.80000000,64330.00000000,118.36581000,1719093599999,7610104.87473960
1719093600000,64330.00000000,64330.00000000,64272.09000000,64315.79000000,99.20098000,1719097199999,6378139.44919570
1719097200000,64315.79000000,64328.00000000,64260.00000000,64262.01000000,191.61343000,1719100799999,12319253.38241970
1719100800000,64262.01000000,64520.00000000,64262.00000000,64476.43000000,472.64444000,1719104399999,30436241.24138130
1719104400000,64476.44000000,64521.00000000,64329.36000000,64476.19000000,310.34267000,1719107999999,19998531.98840140
1719108000000,64476.20000000,64507.17000000,64370.00000000,64507.17000000,257.21046000,1719111599999,16573508.73583750
1719111600000,64507.17000000,64519.57000000,64416.13000000,64416.14000000,182.71393000,1719115199999,11779177.39230880
1719115200000,64416.14000000,64428.25000000,64375.19000000,64378.02000000,151.16526000,1719118799999,9734825.72421070
1719118800000,64378.02000000,64419.98000000,64349.49000000,64380.00000000,127.56865000,1719122399999,8213290.63461750
1719122400000,64380.01000000,64413.58000000,64380.00000000,64386.50000000,104.96806000,1719125999999,6759296.43763830
1719126000000,64386.51000000,64433.03000000,64376.41000000,64415.27000000,142.71216000,1719129599999,9191156.60938150
1719129600000,64415.27000000,64435.72000000,64384.19000000,64395.43000000,146.36716000,1719133199999,9425335.17703420
1719133200000,64395.44000000,64437.28000000,64395.43000000,64418.81000000,303.74792000,1719136799999,19568097.12306520
1719136800000,64418.81000000,64418.81000000,64281.32000000,64305.60000000,283.29094000,1719140399999,18228013.93823730
1719140400000,64305.60000000,64341.46000000,64252.85000000,64341.45000000,212.32588000,1719143999999,13652024.73741790
1719144000000,64341.46000000,64376.00000000,64318.15000000,64375.99000000,177.48139000,1719147599999,11420215.26730450
1719147600000,64376.00000000,64429.10000000,64254.02000000,64297.79000000,308.12524000,1719151199999,19821348.35567910
1719151200000,64297.79000000,64310.00000000,64140.90000000,64192.01000000,370.05892000,1719154799999,23769264.20171140
1719154800000,64192.00000000,64200.00000000,64049.41000000,64094.00000000,527.46436000,1719158399999,33821483.86695020
1719158400000,64094.01000000,64180.01000000,63918.58000000,63927.49000000,529.59170000,1719161999999,33923154.99544890
1719162000000,63927.48000000,64178.76000000,63927.48000000,64120.39000000,517.17854000,1719165599999,33137219.73742680
1719165600000,64120.39000000,64153.39000000,64068.00000000,64111.98000000,193.89915000,1719169199999,12429766.91791370
1719169200000,64111.99000000,64187.62000000,64094.45000000,64149.78000000,189.70895000,1719172799999,12166916.17686630
1719172800000,64149.78000000,64159.00000000,63601.01000000,63740.01000000,740.60659000,1719176399999,47269707.67686280
1719176400000,63740.02000000,63860.00000000,63536.00000000,63844.67000000,597.62536000,1719179999999,38075453.33143830
1719180000000,63844.67000000,63844.67000000,63639.99000000,63657.99000000,358.10896000,1719183599999,22821781.84096310
1719183600000,63658.00000000,63700.01000000,63178.32000000,63210.01000000,1019.54778000,1719187199999,64632712.89484850
1719187200000,63210.01000000,63336.32000000,62903.69000000,63080.00000000,1925.84276000,1719190799999,121535989.05204620
1719190800000,63080.01000000,63348.32000000,62920.00000000,63315.99000000,935.34633000,1719194399999,59043811.83542040
1719194400000,63315.99000000,63369.80000000,62695.02000000,62880.94000000,1067.46485000,1719197999999,67283130.15592490
1719198000000,62880.95000000,63077.44000000,62767.65000000,62862.00000000,697.96527000,1719201599999,43913684.07689650
